payment_id,ticket_id,fecha_pago,store_id,caja_id,cajero_id,metodo_pago,importe_pagado,moneda,referencia_autorizacion,estado_pago,observaciones
PAY-0001032,T-500726 ,20 de enero de 2025 06:51,S004,CAJ07,EMP041,CC,430.28,EUR,GMLF2L9O98,OK,
PAY-0001033,T-500727,21 de diciembre de 2025 01:07,S002,CJ05,EMP074,Cash,"1398,05",EUR,WZLOOHVU,OK,
PAY-0001034,T-500728,15/05/25 07:19,S001,CAJ07,EMP036,Tarjeta (Crédito),"456,04",EUR,OKPI1TSQACBS,OK,
PAY-0001035,T-500729,28/03/25 23:57,S004,CAJ02,EMP080,Efectivo,"7,62",EUR,OEQXADGYUJ,OK,
PAY-0001036,T-500730 ,2025-11-01 20:12:00,S003,CAJ01,EMP007,Credit Card,"49,36",EUR,TXP25M9FERJ,OK,
PAY-0001037,T-500730 ,2025-11-01 20:12:00,S003,CAJ01,EMP007,Efectivo,72.55,EUR,AECEEUTZE,OK,
PAY-0001038,T-500731,20/10/2025,S002,CAJ08,EMP041,Tarjeta (Crédito),998.54,EUR,2XCV96Q3Q,OK,
PAY-0001039,T-500732,07/07/25 11:08,S002,CAJ08,EMP042,cash,755.11,EUR,0I7P2R5JGLW,OK,
PAY-0001040,T-500732,07/07/2025 11:08,S002,CAJ08,EMP042,Gift Card,310.99 EUR,EUR,5X4WU1I7XXEQ,OK,
PAY-0001041,T-500733,18/09/25 09:30,S002,CAJ02,EMP008,Visa/Mastercard,"1,274.66",EUR,H2IVD87W,OK,
PAY-0001042,T-500734,11/02/25 00:49,S003,CAJ05,EMP020,Cash,311.35,EUR,,OK,
PAY-0001043,T-500735,13/08/2025,S004,CAJ05,EMP040,Contado,982.71,EUR,POY22CM5AGP6,OK,
PAY-0001044,T-500736,2025-02-15 22:52:00,S002,CAJ08,EMP058,Debit Card,€567.17,EUR,LXB7GIORFZ,OK,
PAY-0001045,T-500736,2025-02-15,S002,CAJ08,EMP058,TARJETA CREDITO,1025.34,EUR,,OK,
PAY-0001046,T-500737,2025-03-15 15:32:00,S003,CAJ07,EMP055,Tarjeta (Débito),€112.18,EUR,B9PDGKRJW,OK,
PAY-0001047,T-500737,15/03/25 13:47,S003,CAJ07,EMP055,BIZUM,€908.45,EUR,NMTR28J9,OK,
PAY-0001048,T-500738,26/01/2025,S001,CAJ01,EMP074,Tarjeta (Crédito),344.44,EUR,CDI99MAZIYWJ,OK,
PAY-0001049,T-500738,2025-01-26 00:00:00,S001,CAJ01,EMP074,Visa/Mastercard,321.19,EUR,8WEJI4P0E,OK,
PAY-0001050,T-500739,16/05/25 00:10,S002,CAJ05,EMP022,FINANCIACION,,EUR,VQCGH8A7B1B,OK,
PAY-0001051,T-500739,2025-05-16 00:10:00,S002,CAJ05,EMP022,Visa/Mastercard,1132.41,EUR,26XNISOSZ0,OK,
PAY-0001052,T-500740,09/05/25 23:54,S003,CAJ04,EMP009,Debit Card,"1.990,10",EUR,FAWTY7KFGHP,OK,
PAY-0001053,T-500741,09/07/2025 15:21,S002,CAJ01,EMP061,Visa/Mastercard,€8.60,EUR,JRU7NSPN,OK,
PAY-0001054,T-500741,09/07/25 15:21,S002,CAJ01,EMP061,Tarjeta (Crédito),213.08,EUR,BWPVFZET8P1H,OK,
PAY-0001055,T-500742,13/10/25 08:58,S002,CAJ02,EMP043,Tarjeta credito,610.85,EUR,88KLX9K9S,OK,
PAY-0001056,T-500743,09/01/25 01:11,S005,CAJ08,EMP067,CC,€436.52,EUR,AUKLWWIA,OK,
PAY-0001057,T-500745,18/04/25 06:48,S005,CAJ06,EMP051,CC,119.83,EUR,2WCFIE6KN0Q,OK,
PAY-0001058,T-500746,28/02/2025 09:19,S003,CAJ01,EMP019,Tarjeta Crédito,597.84 EUR,EUR,4HESKJWB,OK,
PAY-0001059,T-500748,18/03/25 09:37,S005,CAJ02,EMP019,TARJETA CREDITO,€445.38,EUR,4GC5ICNIC4DT,OK,
PAY-0001060,T-500749,09/03/25 07:17,S004,CAJ02,EMP039,DC,1220.73,EUR,2W04NXV50OT1,OK,
PAY-0001061,T-500750,27/12/25 01:22,S002,CAJ04,EMP011,Tarjeta Crédito,1030.99,EUR,QVALBNA0,OK,
PAY-0001062,T-500751,09/06/25 07:53,S004,CAJ06,,Cash,373.44,EUR,V2QJI47JWU7,OK,
PAY-0001063,T-500751,2025-06-09 08:06:00,S004,CAJ06,EMP055,Tarjeta Crédito,1019.94 EUR,EUR,P3M7ZUM7O,PENDIENTE,
PAY-0001064,T-500752,07/12/25 21:44,S003,CAJ06,EMP070,Contado,142.45 EUR,EUR,,OK,
PAY-0001065,T-500753,07/02/25 19:49,S001,CAJ05,EMP014,DC,184.24,EUR,XL6V337PD,OK,
PAY-0001066,T-500754,15/10/2025,S005,CAJ01,EMP067,Visa/Mastercard,191.00€,EUR,KUOZM7I9RY30,OK,
PAY-0001067,T-500755,08/12/25 17:15,S001,CAJ04,EMP001,Tarjeta (Crédito),685.35,EUR,HUKP6JR07H0,OK,
PAY-0001068,T-500755,08/12/25 17:15,S001,CAJ04,EMP001,Efectivo,144.58 EUR,EUR,98JHE17O,OK,
PAY-0001069,T-500756,26/08/25 23:20,S004,CAJ03,EMP070,DC,465.85,EUR,1OO3TVA7XW,OK,
PAY-0001070,T-500757,2025-02-08 20:15:00,S002,CAJ04,EMP038,EFECTIVO,7.17 EUR,EUR,LWG9AY22,OK,
PAY-0001071,T-500757,08/02/25 20:15,S002,CAJ04,EMP038,DC,95.46,EUR,C84AYUF1TK83,OK,
PAY-0001072,T-500758,28/04/25 13:56,s002,CAJ08,EM050,Voucher,519.94,EUR,4780CE91TEF,OK,
PAY-0001073,T-500759,2025-12-17 12:22:00,,CAJ03,EMP065,Credit Card,338.03,EUR,G6VC4PAIIUCU,OK,
PAY-0001074,T-500760,2025-01-27 11:45:00,S003,CAJ03,EMP039,Contado,325.06,EUR,,OK,
PAY-0001075,T-500761,2025-08-28,S005,CAJ06,EMP075,Credit Card,13.67,EUR,HPAZAUR4L,OK,
PAY-0001076,T-500761,28/08/2025 20:38,S005,CAJ06,EMP075,DEBITO,"80,48",EUR,A088QEG0O,OK,
PAY-0001077,T-500762,11/11/25 00:16,S004,CAJ08,EMP030,Contado,,EUR,94LMUXFZJD,OK,
PAY-0001078,T-500763,19/10/25 05:54,S004,CAJ01,EMP015,Credit Card,772.88,EUR,TN8B8ZUF,OK,
PAY-0001079,T-500763,19/10/25 05:54,S004,CAJ01,EMP015,Efectivo,78.89,EUR,WIPM7TFAE,OK,
PAY-0001080,T-500763,19/10/25 05:54,S004,CAJ01,EMP015,EFECTIVO,150.37€,EUR,CW0MDZANCS,OK,
PAY-0001081,T-500764,2025-04-22,S004,CAJ04,EMP063,Visa/Mastercard,"544,79",EUR,5XHQ3U91F,OK,
PAY-0001082,T-500764,2025-04-22 02:32:00,S004,,EMP063,Financiacion,161.62 EUR,EUR,AHAN6CADOU,OK,
PAY-0001083,T-500765,09/08/25 16:53,S001,CAJ03,EMP047,cash,"€1,328.05",eur,W9O01E4ZNZZ,OK,
PAY-0001084,T-500766,19/05/25 10:40,S004,CAJ04,EMP061,Tarjeta Débito,2475.80,EUR,,OK,
PAY-0001085,T-500767,2025-08-22 14:17:21,S002,CAJ05,EMP064,Efectivo,680.01,EUR,9JV8A6M6,OK,
PAY-0001086,T-500768,2025-12-28 21:05:00,S002,CAJ02,EMP031,CC,885.13,EUR,XN5B0MOLRV,OK,
PAY-0001087,T-500769,2025-01-24 01:34:23,S001,CAJ07,EMP043,Cash,866.66,EUR,U6MTQ82DM7GE,OK,
PAY-0001088,T-500770,21/08/2025,S002,CAJ01,EMP010,Tarjeta (Crédito),"-181,70",EUR,,OK,Importe negativo (posible devolución mal registrada)
PAY-0001089,T-500772,27/05/2025 12:01,S004,CAJ01,EMP007,EFECTIVO,272.37,EUR,Y05Y5FNX74SS,OK,
PAY-0001090,T-500772,27/05/25 12:01,S004,CAJ01,EMP007,Contado,8.13,EUR,947XKJQ6X5LD,OK,
PAY-0001091,T-500773,2025-08-17 14:18:45,S003,CAJ07,EMP031,Tarjeta (Crédito),110.11,EUR,IU7HWLWZUB,OK,
PAY-0001092,T-500775,2025-07-31 03:08:59,S005,CAJ02,EMP010,Credit Card,264.98,EUR,YR8H9XDYQ8,OK,
PAY-0001093,T-500776,14/04/25 21:36,S003,CAJ05,EMP032,Tarjeta credito,€34.17,EUR,VM8L10I187YO,OK,
PAY-0001094,T-500777,25/05/25 14:55,S002,CAJ04,EMP071,Visa/Mastercard,1160.97,EUR,LMQ96FBEJH,OK,
PAY-0001095,T-500778,02/02/25 19:32,S004,CAJ05,EMP050,Cupón,939.54,EUR,0DF56TIZANK,OK,
PAY-0001096,T-500778,2025-02-02 19:32:00,S004,CAJ05,EMP050,DC,1303.42,EUR,RT2L2IEO9UV,OK,
PAY-0001097,T-500779,2025-05-16 01:46:23,S002,CAJ01,EMP005,CC,"769,41",EUR,UNMAD1BX,OK,
PAY-0001098,T-500780,03/08/25 21:04,S003,CAJ07,EMP008,cash,"88,04",EUR,VW40F72VE,OK,
PAY-0001099,T-500780,03/08/25 21:04,S003,CAJ07,EMP008,Tarjeta (Débito),24.02,EUR,LWL0TQFT,OK,
PAY-0001100,T-500781,26/12/25 02:27,S005,CAJ05,EMP049,Financing,488.55 EUR,EUR,RAU33X58PZ,OK,
PAY-0001101,T-500782,2025-09-14 00:28:06,S005,CAJ07,EMP036,tarjeta regalo,€349.08,EUR,9D6SV8FL,OK,
PAY-0001102,T-500783,2025-05-20 07:32:00,S002,CAJ01,EMP060,,323.11,EUR,,OK,
PAY-0001103,T-500784,2025-07-12 05:04:00,S001,CAJ05,EMP036,VALE,"376,95",EUR,519EYINY,OK,
PAY-0001104,T-500785,30/03/25 12:40,S001,CAJ08,EMP006,CC,2973.31,EUR,X0B3CIPTNPN,OK,
PAY-0001105,T-500786,18/07/25 11:11,S001,CAJ06,EMP065,Efectivo,57.17,EUR,FXUF1WZW,OK,
PAY-0001106,T-500787 ,2025-05-11 02:17:00,S004,CAJ03,EMP078,CC,"366,35",EUR,0J1MNYW0YFK,OK,
PAY-0001107,T-500789,30 de diciembre de 2025 07:39,S005,CAJ03,EMP011,Gift Card,506.37,EUR,22OU2VNEYN7,OK,
PAY-0001108,T-500789,30 de diciembre de 2025 07:39,S005,CAJ03,EMP011,TARJETA_REGALO,482.06,EUR,SCJWSH3MOKB,OK,
PAY-0001109,T-500790,04/05/25 02:05,S001,CAJ01,EMP068,CC,"358,50",EUR,,OK,
PAY-0001110,T-500791,08/12/25 20:18,S003,CAJ02,EMP057,CC,33.57 EUR,EUR,0HJ7T5BFXPF,OK,
PAY-0001111,T-500791,08/12/2025 21:00,S003,CAJ02,EMP057,TARJETA CREDITO,209.15,EUR,,OK,
PAY-0001112,T-500792,2025-06-08 07:16:00,S004,CAJ03,EMP032,Tarjeta (Crédito),1724.58,EUR,95CPQRT3MF3,OK,
PAY-0001113,T-500793,07/12/25 08:41,S004,,EMP026,Cupon,1022.56,EUR,77E799O6,OK,
PAY-0001114,T-500793,07/12/25 08:41,S004,CAJ03,EMP026,Contado,84.10,EUR,KKVP2ME59O2E,OK,
PAY-0001115,T-500794,29/01/2025,S001,CAJ01,EMP004,Tarjeta Regalo,373.14,EUR,COXKQ5P52DW,OK,
PAY-0001116,T-500794,29/01/2025,S001,CAJ01,EMP004,TARJETA_REGALO,"537,74",EUR,5LOIPZKSBWTS,OK,
PAY-0001117,T-500795,28/08/2025 11:24,S005,CAJ05,EMP044,Contado,€654.66,EUR,,OK,
PAY-0001118,T-500796,12/10/2025,S004,CAJ07,EMP062,Credit Card,252.71,EUR,8S9EP5ROPTX,OK,
PAY-0001119,T-500796,12/10/2025,S004,CAJ07,EMP062,Tarjeta Débito,731.52,EUR,8AGT3JW3,OK,
PAY-0001120,T-500796,2025-10-12 00:00:00,S004,CAJ07,EMP062,TARJETA CREDITO,112.74,EUR,CLMMVH71,OK,
PAY-0001121,T-500797,08/10/2025 14:29,S005,CAJ08,EMP057,Tarjeta credito,€62.13,EUR,9269XKDRU,OK,
PAY-0001122,T-500797,2025-10-08 14:29:00,S005,CAJ08,EMP057,CC,15.02,EUR,A8KY60P0HZWC,OK,
PAY-0001123,T-500798,11 de marzo de 2025 06:57,S005,CAJ07,EMP050,Cupón,331.78,EUR,8PBOWVHD7B,OK,
PAY-0001124,T-500799,22/04/2025,S003,CAJ06,EMP037,Visa/Mastercard,548.86,EUR,,OK,
PAY-0001125,T-500800,11/01/2025,S003,CAJ04,EMP066,TARJETA CREDITO,1244.63,EUR,NZU6MRUWNN6L,OK,
PAY-0001126,T-500800,11/01/2025,S003,CAJ04,EMP066,Tarjeta debito,240.08,EUR,MFL0XN3CQYT9,OK,
PAY-0001127,T-500801,2025-06-26 06:10:58,S003,CAJ07,EMP067,cash,-6.65,EUR,5QA0TKC3N4G7,OK,Importe negativo (posible devolución mal registrada)
PAY-0001128,T-500802,2025-11-09 02:28:40,S003,CAJ03,EMP015,TARJETA CREDITO,"1,060.64",EUR,RLUZK3VJE6,OK,
PAY-0001129,T-500803,29/12/25 02:17,S001,CAJ06,EMP005,Efectivo,"692,03",EUR,PGQTDRKE1F1W,OK,
PAY-0001130,T-500804,2025-04-14 00:38:00,S001,CAJ07,EMP029,EFECTIVO,929.25 EUR,EUR,3DUVSCHL,OK,
PAY-0001131,T-500805,11/03/2025 04:09,,CAJ02,EMP079,Tarjeta Crédito,"502,21",EUR,Y6DES1KL5,OK,
PAY-0001132,T-500806,17/09/25 09:59,S005,CAJ03,EMP030,Tarjeta Crédito,1492.17,EUR,FCN0EAHRX0D,OK,
PAY-0001133,T-500806,17/09/2025 11:37,S005,CAJ03,EMP030,EFECTIVO,145.20,EUR,P5AMVOV4,OK,
PAY-0001134,T-500807,30/06/25 11:39,S003,CAJ08,EMP055,Financiacion,"1,166.78",EUR,IHHB1MTRK,OK,
PAY-0001135,T-500808,12/12/25 13:38,S004,CAJ04,EMP035,CC,1087.45,EUR,9EWEUPAHL5,OK,
PAY-0001136,T-500809,14/11/25 21:12,S004,CAJ01,EMP029,Contado,"740,68",EUR,O6JPRZDI1E,OK,
PAY-0001137,T-500810,2025-10-08 11:39:34,s001,CAJ06,EM070,Bizum,410.16 EUR,EUR,ZZ6CTEL745,OK,
PAY-0001138,T-500811,06/10/2025 00:44,S005,CAJ04,EMP069,Visa/Mastercard,571.28,EUR,,OK,
PAY-0001139,T-500813,2025-10-08 10:34:00,S004,CAJ05,EMP010,TARJETA CREDITO,"1,438.77",EUR,,OK,
PAY-0001140,T-500814,2025-11-01,S001,CAJ07,EMP078,Tarjeta credito,805.16,EUR,OTTX57LYQ,OK,
PAY-0001141,T-500815,07/07/2025 17:08,S004,CAJ02,EMP053,Tarjeta (Crédito),249.90,EUR,3WUG0RQAP3,OK,
PAY-0001142,T-500816,05/07/25 04:09,S001,CAJ01,EMP030,TARJETA CREDITO,"2330,54",EUR,4EMS8E8097,OK,
PAY-0001143,T-500818,2025-08-08 13:05:00,S004,CAJ06,EMP005,cash,"1540,82",EUR,RD84BQQ8DYWW,OK,
PAY-0001144,T-500819,2025-06-15 07:49:49,S002,CAJ08,EMP011,Visa/Mastercard,145.17,EUR,,OK,
PAY-0001145,T-500820,2025-10-18 21:07:00,S001,CAJ07,EMP068,DC,"978,38",EUR,,OK,
PAY-0001146,T-500820,2025-10-18,S001,CAJ07,EMP068,Financiacion,"555,60",EUR,,OK,
PAY-0001147,T-500821,23 de julio de 2025 05:03,S003,CAJ06,EMP022,Tarjeta (Crédito),101.73,EUR,894I1Q2G,OK,
PAY-0001148,T-500821,23 de julio de 2025 05:03,S003,CAJ06,EMP022,Contado,75.45,EUR,,OK,
PAY-0001149,T-500822,02/07/25 17:19,S002,,EMP054,Credit Card,"190,32",EUR,TFFR8COO,OK,
PAY-0001150,T-500822,02/07/25 17:19,S002,,EMP054,tarjeta regalo,68.95,EUR,EDZ3G9R304AB,OK,
PAY-0001151,T-500824,2025-09-14 01:45:00,S003,CAJ07,EMP072,Visa/Mastercard,163.45,EUR,,OK,
PAY-0001152,T-500825,2025-11-10 00:00:00,S005,CAJ07,EMP076,CC,846.31,EUR,,OK,
PAY-0001153,T-500827,2025-07-22 17:15:00,S005,CAJ07,EMP046,Cash,"32,39",EUR,MEFG9O9IH4,OK,
PAY-0001154,T-500828,05/08/25 16:03,S004,CAJ08,EMP033,EFECTIVO,"3,559.02",EUR,SFFQ0NEZH1U,OK,
PAY-0001155,T-500829,11/03/25 12:27,S003,CAJ04,EMP025,EFECTIVO,80.76,EUR,633RGMUDI,OK,
PAY-0001156,T-500829,2025-03-11 12:27:00,S003,CAJ04,EMP025,Credit Card,€98.53,EUR,AHI1YWT3HKO,OK,
PAY-0001157,T-500830,07/09/25 04:50,S003,CAJ01,EMP005,Credit Card,718.48,EUR,T6XNNZL0YDR,OK,
PAY-0001158,T-500832,2025-11-30 04:07:00,S002,CAJ02,EMP008,Visa/Mastercard,148.05 EUR,EUR,SUWUHQ6Q6,OK,
PAY-0001159,T-500833,23/05/25 05:45,S003,CAJ03,EMP076,Efectivo,93.50,EUR,OP6XOYBX,OK,
PAY-0001160,T-500836,2025-12-07 16:04:53,S001,CAJ01,EMP048,Tarjeta Crédito,€497.51,EUR,DM1IYKU9I,OK,
PAY-0001161,T-500837,2025-08-08 10:33:00,S002,CAJ07,EMP023,DEBITO,23.70,EUR,AF3QHYH0,OK,
PAY-0001162,T-500837,2025-08-08 10:33:00,S002,CAJ07,EMP023,Tarjeta Crédito,536.37,EUR,PO2UBATP,OK,
PAY-0001163,T-500838,2025-09-07 06:15:00,S004,CAJ08,EMP047,Vale Devolución,56.03,EUR,22WAHDO61XN,OK,
PAY-0001164,T-500838,07/09/25 06:15,S004,CAJ08,EMP047,EFECTIVO,€11.68,EUR,T15028LSU,OK,
PAY-0001165,T-500839,2025-10-16 14:29:24,S004,CAJ05,EMP065,Tarjeta Crédito,€660.97,EUR,3SWSO0CISUVY,OK,
PAY-0001166,T-500840,2025-09-13 15:50:43,S002,CAJ08,EMP048,Tarjeta debito,47.59,EUR,TH5PKP6VCRJJ,OK,
PAY-0001167,T-500840,2025-09-13 15:50:43,S002,CAJ08,EMP048,DEBITO,308.84,EUR,Z9TOS7CUWB3,OK,
PAY-0001168,T-500840,2025-09-13 16:06:43,S002,CAJ08,EMP048,EFECTIVO,€74.95,EUR,GM4GSD5B,OK,
PAY-0001169,T-500842,7 de julio de 2025 09:45,S004,CAJ04,EMP048,Credit Card,268.39,EUR,W0BMED33I7O,OK,
PAY-0001170,T-500843,12/01/25 02:09,S005,CAJ07,EMP074,Cash,240.58,EUR,7ZVD8H3CHUF,OK,
PAY-0001171,T-500843,12/01/2025 02:09,S005,CAJ07,EMP074,Tarjeta Débito,256.02,EUR,SMFQTNDY69,OK,
PAY-0001172,T-500844,2025-05-01 02:38:00,S005,CAJ03,EMP007,Tarjeta (Débito),"155,09",EUR,YEYXIY47,OK,
PAY-0001173,T-500844,01/05/25 02:38,S005,CAJ03,EMP007,EFECTIVO,"216,53",EUR,VTYZ9345ZW,OK,
PAY-0001174,T-500845,2025-04-06 01:31:20,s003,CAJ04,EMP056,cash,2426.58,EUR,45ZYRDB14JU,OK,
PAY-0001175,T-500846,7 de febrero de 2025 05:09,S002,CAJ07,EMP032,Tarjeta (Crédito),693.41,EUR,VHWT3UBJVJK,OK,
PAY-0001176,T-500847,10/12/25 22:16,S004,CAJ02,EMP076✓,cash,840.73,EUR,O4KF9OQK,OK,
PAY-0001177,T-500848,12/05/25 21:10,S002,CAJ04,EMP039,Tarjeta Crédito,290.09,EUR,VE3OT79YRB,OK,
PAY-0001178,T-500849,02/02/2025 02:15,S004,CAJ07,EMP014,Visa/Mastercard,€33.64,EUR,3OBS0SWV5Q,OK,
PAY-0001179,T-500849,02/02/25 02:15,s004,CAJ07,EMP014,Cash,"1992,20",EUR,AW3IXIEZEV5,OK,
PAY-0001180,T-500850,2025-04-11 10:47:01,S04,CAJ07,EMP007,Tarjeta (Débito),"116,52",EUR,YW5R1F5BF,OK,
PAY-0001181,T-500850,2025-04-11 10:47:01,S04,CAJ07,EMP007,EFECTIVO,243.99,EUR,N5FO9SW23YNR,OK,
PAY-0001182,T-500851,2025-07-26 13:29:00,S003,CAJ06,,EFECTIVO,81.45,EUR,8Y1TL9JNTSS,OK,
PAY-0001183,T-500851,26/07/25 11:54,S003,CAJ06,EMP023,Cash,862.79,EUR,Q0EWLC4H6TVD,OK,
PAY-0001184,T-500852,2025-06-28 17:50:00,S004,CAJ08,EMP016,Tarjeta Crédito,550.89,EUR,,OK,
PAY-0001185,T-500855,2025-09-05 18:32:00,S001,CAJ06,EMP078,Cash,"345,25",EUR,FPWBABHWIKV,OK,
PAY-0001186,T-500855,2025-09-05 16:51:00,S001,CAJ06,EMP078,DEBITO,12.89,EUR,EUFVHP7SR,OK,
PAY-0001187,T-500856,16/10/25 10:19,S003,CAJ01,,Tarjeta credito,€5.59,EUR,HOQQ0RAAOO91,OK,
PAY-0001188,T-500856,2025-10-16,S003,CAJ01,EMP033,EFECTIVO,0.92,EUR,E3H4O8FUJ,OK,
PAY-0001189,T-500856,16/10/25 10:19,S003,CAJ01,EMP033,Tarjeta Crédito,237.19€,EUR,O8BJMIGJ6HM,OK,
PAY-0001190,T-500857,03/07/2025 15:55,S005,CAJ04,EMP007,Contado,"165,82",EUR,LZ72J8DY,OK,
PAY-0001191,T-500857,03/07/2025 15:55,S005,CAJ04,EMP007,Tarjeta Crédito,"202,88",EUR,7H4GYMRRQ,OK,
PAY-0001192,T-500858,2025-03-22 10:39:00,S001,CAJ03,,EFECTIVO,113.28,EUR,PREHVYRON,ANULADO,
PAY-0001193,T-500860,28/11/25 19:10,S05,CAJ06,EMP057,Contado,"278,21",EUR,16JQVLW2V8M,ANULADO,
PAY-0001194,T-500862,21/04/25 06:01,S005,CAJ07,EMP003,Tarjeta Crédito,381.46,EUR,CSNU966WQ,OK,
PAY-0001195,T-500863,11 de marzo de 2025 08:52,S001,CAJ04,EMP015,Visa/Mastercard,"172,92",EUR,WG4O3VSOT,OK,
PAY-0001196,T-500864,2025-09-15 23:06:53,S002,CAJ05,EMP047,Tarjeta (Crédito),1794.75,EUR,,OK,
PAY-0001197,T-500865,02/01/25 07:06,S004,CAJ08,EMP023,cash,62.38,EUR,Q0NJVJPCMW0J,OK,
PAY-0001198,T-500866,2025-07-15 11:40:00,S004,CAJ01,EMP018,Efectivo,22.67,EUR,,OK,
PAY-0001199,T-500867,10/12/2025 02:55,S005,CAJ02,EMP003,Tarjeta credito,7.22 EUR,EUR,EON9SZJ2RQB2,OK,
PAY-0001200,T-500867,2025-12-10 02:55:00,S005,CAJ02,EMP003,Credit Card,289.48,EUR,ITWPHKOKPY98,OK,
PAY-0001201,T-500868,12/01/25 23:54,S004,CAJ04,EMP038,Tarjeta credito,535.14,EUR,BDGRB2D5,OK,
PAY-0001202,T-500869,19 de diciembre de 2025 23:21,S004,CAJ02,EMP043,cash,"209,22",EUR,,OK,
PAY-0001203,T-500869,19 de diciembre de 2025 23:21,S004,CAJ02,EMP043,Contado,€117.58,EUR,OGQ04QPQR,OK,
PAY-0001204,T-500869,19 de diciembre de 2025 23:21,S004,CAJ02,EMP043,Credit Card,867.26,EUR,,OK,
PAY-0001205,T-500870,28/07/25 16:23,S004,CAJ02,EMP034,cash,807.91,EUR,CB2OXEBPBBQH,ANULADO,
PAY-0001206,T-500872,07/02/25 17:16,S004,CAJ03,EMP062,cash,935.38,EUR,,OK,
PAY-0001207,T-500873,09/08/25 16:17,S003,CAJ08,EMP058,DC,157.03,EUR,895TX69VA9,OK,
PAY-0001208,T-500874,2025-06-20 19:48:51,S003,CAJ03,EMP040,TARJETA CREDITO,"395,67",EUR,,OK,
PAY-0001209, T-500875 ,08/10/25 01:30,S001,CAJ05,EMP002,Vale,350.10,EUR,2YHFE5WM,OK,
PAY-0001210,T-500876,05/12/2025,S005,CAJ06,EMP063,Efectivo,"312,29",EUR,U6C8KKQ6,OK,
PAY-0001211,T-500877,2025-08-10 03:16:01,S003,CAJ02,EMP046,Credit Card,"249,61",EUR,5PJEM8SGNXY1,OK,
PAY-0001212,T-500878,8 de mayo de 2025 23:18,S002,CAJ06,EMP052,Cupón,€122.87,EUR,YM31SK05,OK,
PAY-0001213,T-500879 ,2025-09-10 17:57:46,S001,CAJ04,EMP024,EFECTIVO,118.08 EUR,EUR,NLS4SZXQ1,OK,
PAY-0001214,T-500880,05/04/25 17:41,S001,CAJ03,EMP008,Debit Card,"936,81",EUR,RZ56VK3U,OK,
PAY-0001215,T-500881 ,25/03/25 11:53,S004,CAJ02,EMP013,Efectivo,"684,27",EUR,J0AK269RYOH,OK,
PAY-0001216,T-500882,22/08/2025 13:01,S005,CAJ08,EMP033,Efectivo,€1069.23,EUR,,OK,
PAY-0001217,T-500883,12 de marzo de 2025 18:02,S002,CAJ05,EMP015,Contado,97.73 EUR,EUR,MA90DS1BHRNL,OK,
PAY-0001218,T-500884,17/03/25 04:26,S001,CAJ08,EMP069,Visa/Mastercard,267.77,EUR,9TXADN2TVDNH,OK,
PAY-0001219,T-500885,2025-11-02 04:17:00,S005,CAJ03,EMP025,CC,413.79,EUR,GX8UWTK7S1OQ,OK,
PAY-0001220,T-500886,2025-04-29 22:40:33,S003,CAJ05,EMP039,Gift Card,€730.47,EUR,111VPIVXS,PENDIENTE,
PAY-0001221,T-500888,06/11/2025,S001,CAJ07,EMP072,Tarjeta (Crédito),48.73,EUR,3LPLFWAF,OK,
PAY-0001222,T-500889,19 de diciembre de 2025 23:26,S005,CAJ01,EMP050,Tarjeta (Crédito),19.58,EUR,,OK,
PAY-0001223,T-500889,19 de diciembre de 2025 23:26,S005,CAJ01,EMP050,CC,32.12,EUR,GBQIZ1BNZ,OK,
PAY-0001224,T-500891,11/08/2025 10:15,S005,CAJ04,EMP057,Voucher,1229.95,EUR,,OK,
PAY-0001225,T-500891,11/08/25 10:15,S005,CAJ04,EMP057,CC,2088.69,EUR,7J86FBOJPG,OK,
PAY-0001226,T-500892,23/06/25 03:32,S001,CAJ06,EMP047,tarjeta regalo,"7981,32",EUR,,OK,
PAY-0001227,T-500893,10/11/25 01:04,S003,CAJ01,EMP053,Efectivo,352.50,EUR,,OK,
PAY-0001228,T-500895,16/03/25 03:12,S005,CAJ02,EMP060,Credit Card,728.24,EUR,ECJQ427U1,OK,
PAY-0001229,T-500896,2025-06-05 22:10:05,S003,CAJ06,EMP056,EFECTIVO,508.95,EUR,EBCVF6FOVK,OK,
PAY-0001230,T-500897,2025-08-12 02:09:14,S005,CAJ06,EMP026,tarjeta regalo,557.04,EUR,68MA1JLM,OK,
PAY-0001231,T-500898,29/07/2025,s003,CAJ01,EMP006,EFECTIVO,145.79,EUR,UL818CS4QYH,OK,
PAY-0001232,T-500898,29/07/2025,S003,CAJ01,EMP006,TARJETA_REGALO,705.55,EUR,,OK,
PAY-0001233,T-500899,11/01/25 14:25,S002,CAJ05,EMP028,Debit Card,239.17,EUR,ZK4XCZTBL,OK,
PAY-0001234,T-500900,28 de mayo de 2025 18:33,S002,CAJ08,EMP026,cash,"579,46",EUR,36E1JQQXF2A8,OK,
PAY-0001235,T-500901,2025-03-23 18:19:00,S001,CAJ06,EMP041,cash,628.80 EUR,EUR,NMD8IYUBZ9Y,OK,
PAY-0001236,T-500901,23/03/25 16:23,S001,CAJ06,EMP041,Contado,"115,04",EUR,BV30BMZW753,OK,
PAY-0001237,T-500902,2025-06-18,s004,CAJ02,EMP040,DEBITO,91.46,EUR,QU3O193X2,OK,
