fact_id,source_system,source_file,canal_origen,canal_movimiento,tipo_movimiento,es_devolucion,fecha_movimiento_raw,fecha_movimiento,store_id_raw,store_id_std,doc_tipo,doc_id_raw,doc_id_std,line_id_raw,line_id_std,return_id,customer_id_raw,customer_id_std,flag_customer_in_crm,product_id_raw,product_id_std,flag_product_in_master,descripcion_producto,categoria,subcategoria,cantidad_raw,cantidad_signed,cantidad_abs,precio_unitario_raw,precio_unitario_num,descuento_pct_raw,descuento_pct_num,descuento_importe_raw,descuento_importe_num,importe_linea_raw,importe_signed_num,importe_abs_num,moneda,iva_pct,coste_unitario_num,coste_total_num,margen_bruto_num,metodo_pago,estado_pedido,origen,ticket_id_original,ticket_line_id_original,order_id_original,order_line_id_original,motivo_devolucion,metodo_devolucion,caja_id,cajero_id,flag_fecha_parseada,flag_importe_parseado,nombre_producto,precio_venta_num,estado_producto
F000525,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-10-03 23:20:28,2025-10-03 23:20:28,ONLINE,ONLINE,ORDER,O-202400176,O-202400176,OL-0000519,OL-0000519,,C0005,C0005,1,SKU-9999,SKU-9999,0,,,,1,1.0,1.0,635.51,635.51,20,20.0,127,127.0,508.41,508.41,508.41,EUR,,,,,Transferencia,Entregado,web,,,O-202400176,OL-0000519,,,,,1,1,,,
F000526,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-11-26 11:41:50,2024-11-26 11:41:50,ONLINE,ONLINE,ORDER,O-202400177,O-202400177,OL-0000520,OL-0000520,,,,0,P1003,P1003,1,Espejo Atlas ★,Decoración,Espejos,2,2.0,2.0,258.06,258.06,5,5.0,25.81,25.81,490,490.0,490.0,EUR,21,160.81,321.62,168.38,PayPal,Entregado,marketplace,,,O-202400177,OL-0000520,,,,,1,1,Espejo Atlas ★,264.87,Descatalogado
F000527,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-11-26 11:41:50,2024-11-26 11:41:50,ONLINE,ONLINE,ORDER,O-202400177,O-202400177,OL-0000521,OL-0000521,,,,0,P1050,P1050,1,Cama Brisa Compact,Muebles,Camas,1,1.0,1.0,183.75,183.75,20,20.0,36.75,36.75,147.00,147.0,147.0,EUR,21,115.02,115.02,31.980000000000004,PayPal,Entregado,marketplace,,,O-202400177,OL-0000521,,,,,1,1,Cama Brisa Compact,190.66,Activo
F000528,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-11-26 11:41:50,2024-11-26 11:41:50,ONLINE,ONLINE,ORDER,O-202400177,O-202400177,OL-0000522,OL-0000522,,,,0,P104Z,P104Z,0,,,,1,1.0,1.0,710.69,710.69,5,5.0,35.53,35.53,675.16,675.16,675.16,EUR,,,,,PayPal,Entregado,marketplace,,,O-202400177,OL-0000522,,,,,1,1,,,
F000529,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-11-26 11:41:50,2024-11-26 11:41:50,ONLINE,ONLINE,ORDER,O-202400177,O-202400177,OL-0000523,OL-0000523,,,,0,P1077,P1077,1,"Aplique Atlas ""Star""",Iluminación,Apliques,1,1.0,1.0,"212,33",212.33,0,0.0,0.00,0.0,€212.33,212.33,212.33,EUR,21,80.77,80.77,131.56,PayPal,Entregado,marketplace,,,O-202400177,OL-0000523,,,,,1,1,"Aplique Atlas ""Star""",209.96,Activo
F000530,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-11-26 11:41:50,2024-11-26 11:41:50,ONLINE,ONLINE,ORDER,O-202400177,O-202400177,OL-0000524,OL-0000524,,,,0,P1024,P1024,1,Cojine Vintage ★,Decoración,Cojines,1,1.0,1.0,174.96,174.96,20,20.0,34.99,34.99,"139,97",139.97,139.97,EUR,21,92.12,92.12,47.849999999999994,PayPal,Entregado,marketplace,,,O-202400177,OL-0000524,,,,,1,1,Cojine Vintage ★,183.66,Activo
F000531,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-11-26 11:41:50,2024-11-26 11:41:50,ONLINE,ONLINE,ORDER,O-202400177,O-202400177,OL-0000525,OL-0000525,,,,0,P1077,P1077,1,"Aplique Atlas ""Star""",Iluminación,Apliques,2,2.0,2.0,216.96,216.96,15,15.0,65.09,65.09,368.83,368.83,368.83,EUR,21,80.77,161.54,207.29,PayPal,Entregado,marketplace,,,O-202400177,OL-0000525,,,,,1,1,"Aplique Atlas ""Star""",209.96,Activo
F000532,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-07-21 23:02:20,2024-07-21 23:02:20,ONLINE,ONLINE,ORDER,O-202400178,O-202400178,OL-0000526,OL-0000526,,C0088,C0088,1,p1081,P1081,1,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,1.0,1.0,€390.08,390.08,25,25.0,97.52,97.52,293,293.0,293.0,EUR,21,269.44,269.44,23.560000000000002,PayPal,Devuelto Parcial,app,,,O-202400178,OL-0000526,,,,,1,1,"Bombilla Élite ""Star""",385.02,Activo
F000533,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-07-21 23:02:20,2024-07-21 23:02:20,ONLINE,ONLINE,ORDER,O-202400178,O-202400178,OL-0000527,OL-0000527,,C0088,C0088,1,P1002,P1002,1,Sábana Brisa 90x200,Textil hogar,Sábanas,1,1.0,1.0,"155,72",155.72,5,5.0,7.79,7.79,147.93,147.93,147.93,EUR,21,106.71,106.71,41.22000000000001,PayPal,Devuelto Parcial,app,,,O-202400178,OL-0000527,,,,,1,1,Sábana Brisa 90x200,169.18,Activo
F000534,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-03-18 21:19:44,2024-03-18 21:19:44,ONLINE,ONLINE,ORDER,O-202400179,O-202400179,OL-0000528,OL-0000528,,C0090,C0090,1,,,0,Producto desconocido,,,1,1.0,1.0,983.03,983.03,25,25.0,245.76,245.76,737.27,737.27,737.27,EUR,,,,,Tarjeta,Pendiente,web,,,O-202400179,OL-0000528,,,,,1,1,,,
F000535,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-23 21:06:24,2025-08-23 21:06:24,ONLINE,ONLINE,ORDER,O-202400180,O-202400180,OL-0000529,OL-0000529,,C0085,C0085,1,P1026,P1026,1,Cuadro Vintage ★,Decoración,Cuadros,3,3.0,3.0,83.05,83.05,20,20.0,49.83,49.83,199.32,199.32,199.32,EUR,21,33.86,101.58,97.74,Bizum,Pendiente,web,,,O-202400180,OL-0000529,,,,,1,1,Cuadro Vintage ★,86.77,Activo
F000536,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-23 21:06:24,2025-08-23 21:06:24,ONLINE,ONLINE,ORDER,O-202400180,O-202400180,OL-0000530,OL-0000530,,C0085,C0085,1,P1071,P1071,1,"Bombilla Aurora ""Star""",Iluminación,Bombillas,3,3.0,3.0,126.51,126.51,15,15.0,56.93,56.93,"322,60",322.6,322.6,EUR,21,81.49,244.46999999999997,78.13000000000005,Bizum,Pendiente,web,,,O-202400180,OL-0000530,,,,,1,1,"Bombilla Aurora ""Star""",136.91,Descatalogado
F000537,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-23 21:06:24,2025-08-23 21:06:24,ONLINE,ONLINE,ORDER,O-202400180,O-202400180,OL-0000531,OL-0000531,,C0085,C0085,1,P1000,P1000,1,Sofá Aurora 160cm,Muebles,Sofás,1,1.0,1.0,,,25,25.0,56.64,56.64,169.93,169.93,169.93,EUR,21,143.47,143.47,26.460000000000008,Bizum,Pendiente,web,,,O-202400180,OL-0000531,,,,,1,1,Sofá Aurora 160cm,221.99,Activo
F000538,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-23 21:06:24,2025-08-23 21:06:24,ONLINE,ONLINE,ORDER,O-202400180,O-202400180,OL-0000532,OL-0000532,,C0085,C0085,1,P1068,P1068,1,"Lámparas mesa Minimal ""Star""",Iluminación,Lámparas mesa,2,2.0,2.0,50.82,50.82,20,20.0,20.33,20.33,"81,31",81.31,81.31,EUR,21,22.52,45.04,36.27,Bizum,Pendiente,web,,,O-202400180,OL-0000532,,,,,1,1,"Lámparas mesa Minimal ""Star""",50.41,Descatalogado
F000539,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-23 21:06:24,2025-08-23 21:06:24,ONLINE,ONLINE,ORDER,O-202400180,O-202400180,OL-0000533,OL-0000533,,C0085,C0085,1,P1057,P1057,1,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,3,3.0,3.0,135.73,135.73,25,25.0,101.80,101.8,305.39,305.39,305.39,EUR,21,51.93,155.79,149.6,Bizum,Pendiente,web,,,O-202400180,OL-0000533,,,,,1,1,"Lámparas pie Luna ""Star""",133.29,Descatalogado
F000540,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-08-23 21:06:24,2025-08-23 21:06:24,ONLINE,ONLINE,ORDER,O-202400180,O-202400180,OL-0000534,OL-0000534,,C0085,C0085,1,P1016,P1016,1,"Aplique Élite ""Star""",Iluminación,Apliques,1,1.0,1.0,274.94,274.94,5,5.0,13.75,13.75,261.19,261.19,261.19,EUR,21,126.21,126.21,134.98000000000002,Bizum,Pendiente,web,,,O-202400180,OL-0000534,,,,,1,1,"Aplique Élite ""Star""",300.77,Descatalogado
F000541,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-07-26 09:17:15,2025-07-26 09:17:15,ONLINE,ONLINE,ORDER,O-202400181,O-202400181,OL-0000535,OL-0000535,,,,0,P1079,P1079,1,Cuadro Boreal ★,Decoración,Cuadros,1,1.0,1.0,146.81,146.81,,,,,146.81,146.81,146.81,EUR,21,78.83,78.83,67.98,Transferencia,Entregado,marketplace,,,O-202400181,OL-0000535,,,,,1,1,Cuadro Boreal ★,159.34,Activo
F000542,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-07-26 09:17:15,2025-07-26 09:17:15,ONLINE,ONLINE,ORDER,O-202400181,O-202400181,OL-0000536,OL-0000536,,,,0,P1086,P1086,1,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,1,1.0,1.0,179.33,179.33,25,25.0,44.83,44.83,134.50,134.5,134.5,EUR,21,131.76,131.76,2.740000000000009,Transferencia,Entregado,marketplace,,,O-202400181,OL-0000536,,,,,1,1,"Lámparas mesa Eco ""Star""",192.1,Activo
F000543,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-11-11 11:55:51,2025-11-11 11:55:51,ONLINE,ONLINE,ORDER,O-202400182,O-202400182,OL-0000537,OL-0000537,,C0049,C0049,1,P1080,P1080,1,Espejo Boreal ★,Decoración,Espejos,1,1.0,1.0,207.06,207.06,25,25.0,51.77,51.77,155.29,155.29,155.29,EUR,21,95.67,95.67,59.61999999999999,Desconocido,Pendiente,web,,,O-202400182,OL-0000537,,,,,1,1,Espejo Boreal ★,202.14,Activo
F000544,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-11-11 11:55:51,2025-11-11 11:55:51,ONLINE,ONLINE,ORDER,O-202400182,O-202400182,OL-0000538,OL-0000538,,C0049,C0049,1,P1056,P1056,1,Cortina Luna Set 2 uds,Textil hogar,Cortinas,2,2.0,2.0,208.96,208.96,25,25.0,"104,48",104.48,"313,44",313.44,313.44,EUR,21,124.96,249.92,63.52000000000001,Desconocido,Pendiente,web,,,O-202400182,OL-0000538,,,,,1,1,Cortina Luna Set 2 uds,218.54,Activo
F000545,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-11-11 11:55:51,2025-11-11 11:55:51,ONLINE,ONLINE,ORDER,O-202400182,O-202400182,OL-0000539,OL-0000539,,C0049,C0049,1,P1015,P1015,1,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,1.0,1.0,80.10,80.1,20,20.0,16.02,16.02,"64,08",64.08,64.08,EUR,21,30.57,30.57,33.51,Desconocido,Pendiente,web,,,O-202400182,OL-0000539,,,,,1,1,"Bombilla Vintage ""Star""",83.13,Activo
F000546,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-06-28 08:12:16,2025-06-28 08:12:16,ONLINE,ONLINE,ORDER,O-202400183,O-202400183,OL-0000540,OL-0000540,,C0044,C0044,1,P1007,P1007,1,Figura Boreal ★,Decoración,Figuras,1,1.0,1.0,248,248.0,,,,,"247,62",247.62,247.62,EUR,21,103.14,103.14,144.48000000000002,Bizum,Entregado,web,,,O-202400183,OL-0000540,,,,,1,1,Figura Boreal ★,242.02,Activo
F000547,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-06-28 08:12:16,2025-06-28 08:12:16,ONLINE,ONLINE,ORDER,O-202400183,O-202400183,OL-0000541,OL-0000541,,C0044,C0044,1,P1099,P1099,1,Figura Eco ★,Decoración,Figuras,3,3.0,3.0,€184.53,184.53,,,,,553.59,553.59,553.59,EUR,21,79.26,237.78000000000003,315.81,Bizum,Entregado,web,,,O-202400183,OL-0000541,,,,,1,1,Figura Eco ★,184.78,Activo
F000548,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-06-28 08:12:16,2025-06-28 08:12:16,ONLINE,ONLINE,ORDER,O-202400183,O-202400183,OL-0000542,OL-0000542,,C0044,C0044,1,P1030,P1030,1,Sofá Vintage XL,Muebles,Sofás,1,1.0,1.0,1005.55,1005.55,25,25.0,251.39,251.39,"754,16",754.16,754.16,EUR,21,426.26,426.26,327.9,Bizum,Entregado,web,,,O-202400183,OL-0000542,,,,,1,1,Sofá Vintage XL,1014.73,Descatalogado
F000548,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-06-28 08:12:16,2025-06-28 08:12:16,ONLINE,ONLINE,ORDER,O-202400183,O-202400183,OL-0000542,OL-0000542,,C0044,C0044,1,P1030,P1030,1,Sofá Vintage XL,Muebles,Sofás,1,1.0,1.0,1005.55,1005.55,25,25.0,251.39,251.39,"754,16",754.16,754.16,EUR,21,426.26,426.26,327.9,Bizum,Entregado,web,,,O-202400183,OL-0000542,,,,,1,1,Sofá Vintage XL (dup),1014.73,Descatalogado
F000549,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-06-28 08:12:16,2025-06-28 08:12:16,ONLINE,ONLINE,ORDER,O-202400183,O-202400183,OL-0000543,OL-0000543,,C0044,C0044,1,P1038,P1038,1,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,1.0,1.0,21.97,21.97,20,20.0,4.39,4.39,17.58,17.58,17.58,EUR,21,10.92,10.92,6.659999999999998,Bizum,Entregado,web,,,O-202400183,OL-0000543,,,,,1,1,"Lámparas pie Boreal ""Star""",22.01,Activo
F000550,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-04-03 02:41:49,2024-04-03 02:41:49,ONLINE,ONLINE,ORDER,O-202400184,O-202400184,OL-0000544,OL-0000544,,C0098,C0098,1,p10X1,P10X1,0,,,,3,3.0,3.0,240.58,240.58,15,15.0,"108,26",108.26,"613,48",613.48,613.48,EUR,,,,,PayPal,Entregado,marketplace,,,O-202400184,OL-0000544,,,,,1,1,,,
F000551,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-04-03 02:41:49,2024-04-03 02:41:49,ONLINE,ONLINE,ORDER,O-202400184,O-202400184,OL-0000545,OL-0000545,,C0098,C0098,1,P1070,P1070,1,"Aplique Boreal ""Star""",Iluminación,,1,1.0,1.0,312.25,312.25,0,0.0,0.00,0.0,312.25,312.25,312.25,EUR,21,141.85,141.85,170.4,PayPal,Entregado,marketplace,,,O-202400184,OL-0000545,,,,,1,1,"Aplique Boreal ""Star""",307.12,Activo
F000552,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-04-03 02:41:49,2024-04-03 02:41:49,ONLINE,ONLINE,ORDER,O-202400184,O-202400184,OL-0000546,OL-0000546,,C0098,C0098,1,P1032,P1032,1,Figura Minimal ★,Decoración,Lamparas mesa,2,2.0,2.0,125.18,125.18,20,20.0,50.07,50.07,€200.29,200.29,200.29,EUR,21,54.44,108.88,91.41,PayPal,Entregado,marketplace,,,O-202400184,OL-0000546,,,,,1,1,Figura Minimal ★,123.77,Descatalogado
F000553,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-04-03 02:41:49,2024-04-03 02:41:49,ONLINE,ONLINE,ORDER,O-202400184,O-202400184,OL-0000547,OL-0000547,,C0098,C0098,1,P1051,P1051,1,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,1,1.0,1.0,23.71,23.71,15,15.0,"3,56",3.56,20.15,20.15,20.15,EUR,21,12.4,12.4,7.749999999999998,PayPal,Entregado,marketplace,,,O-202400184,OL-0000547,,,,,1,1,Alfombra Aurora Set 2 uds,23.53,Descatalogado
F000554,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-04-03 02:41:49,2024-04-03 02:41:49,ONLINE,ONLINE,ORDER,O-202400184,O-202400184,OL-0000548,OL-0000548,,C0098,C0098,1,P1064,P1064,1,Estantería Minimal 120cm,Muebles,Estanterías,1,1.0,1.0,405.94,405.94,,,,,405.94,405.94,405.94,EUR,21,210.29,210.29,195.65,PayPal,Entregado,marketplace,,,O-202400184,OL-0000548,,,,,1,1,Estantería Minimal 120cm,447.43,Activo
F000555,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-11-01 19:24:55,2024-11-01 19:24:55,ONLINE,ONLINE,ORDER,O-202400185,O-202400185,OL-0000549,OL-0000549,,C0067,C0067,1,P1070,P1070,1,"Aplique Boreal ""Star""",Iluminación,,1,1.0,1.0,279.95,279.95,,,,,279.95,279.95,279.95,EUR,21,141.85,141.85,138.1,ContraReembolso,Entregado,marketplace,,,O-202400185,OL-0000549,,,,,1,1,"Aplique Boreal ""Star""",307.12,Activo
F000556,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-11-01 19:24:55,2024-11-01 19:24:55,ONLINE,ONLINE,ORDER,O-202400185,O-202400185,OL-0000550,OL-0000550,,C0067,C0067,1,P1031,P1031,1,Cama Nórdico 3 plazas,Muebles,Camas,1,1.0,1.0,"1096,26",1096.26,0,0.0,0,0.0,1096.26,1096.26,1096.26,EUR,21,773.05,773.05,323.21000000000004,ContraReembolso,Entregado,marketplace,,,O-202400185,OL-0000550,,,,,1,1,Cama Nórdico 3 plazas,1136.89,Activo
F000557,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-11-01 19:24:55,2024-11-01 19:24:55,ONLINE,ONLINE,ORDER,O-202400185,O-202400185,OL-0000551,OL-0000551,,C0067,C0067,1,P1055,P1055,1,Cuadro Luna ★,Decoración,Cuadros,2,2.0,2.0,"123,49",123.49,5,5.0,"12,35",12.35,234.63,234.63,234.63,EUR,21,77.33,154.66,79.97,ContraReembolso,Entregado,marketplace,,,O-202400185,OL-0000551,,,,,1,1,Cuadro Luna ★,124.61,Activo
F000558,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-11-01 19:24:55,2024-11-01 19:24:55,ONLINE,ONLINE,ORDER,O-202400185,O-202400185,OL-0000552,OL-0000552,,C0067,C0067,1,P1033,P1033,1,Cojine Sol ★,Decoración,Cojines,1,1.0,1.0,225.53,225.53,15,15.0,"33,83",33.83,191.70,191.7,191.7,EUR,21,,,,ContraReembolso,Entregado,marketplace,,,O-202400185,OL-0000552,,,,,1,1,Cojine Sol ★,245.88,Descatalogado
F000559,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-10-10 13:32:48,2024-10-10 13:32:48,ONLINE,ONLINE,ORDER,O-202400186,O-202400186,OL-0000553,OL-0000553,,C0074,C0074,1,P1030,P1030,1,Sofá Vintage XL,Muebles,Sofás,1,1.0,1.0,"980,32",980.32,0,0.0,0.00,0.0,980.32,980.32,980.32,€,21,426.26,426.26,554.0600000000001,Transferencia,Entregado,marketplace,,,O-202400186,OL-0000553,,,,,1,1,Sofá Vintage XL,1014.73,Descatalogado
F000559,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-10-10 13:32:48,2024-10-10 13:32:48,ONLINE,ONLINE,ORDER,O-202400186,O-202400186,OL-0000553,OL-0000553,,C0074,C0074,1,P1030,P1030,1,Sofá Vintage XL,Muebles,Sofás,1,1.0,1.0,"980,32",980.32,0,0.0,0.00,0.0,980.32,980.32,980.32,€,21,426.26,426.26,554.0600000000001,Transferencia,Entregado,marketplace,,,O-202400186,OL-0000553,,,,,1,1,Sofá Vintage XL (dup),1014.73,Descatalogado
F000560,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025/09/01 23:40:01,2025-09-01 23:40:01,ONLINE,ONLINE,ORDER,O-202400187,O-202400187,OL-0000554,OL-0000554,,C0013,C0013,1,p1005,P1005,1,Producto desconocido,Decoración,Cuadros,2,2.0,2.0,82,82.0,15,15.0,24.73,24.73,"140,13",140.13,140.13,EUR,21,98.34,196.68,-56.55000000000001,BIZUM,Entregado,app,,,O-202400187,OL-0000554,,,,,1,1,Cuadro Luna ★,180.29,Activo
F000561,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-03-24 01:20:00,2025-03-24 01:20:00,ONLINE,ONLINE,ORDER,O-202400188,O-202400188,OL-0000555,OL-0000555,,,,0,P1012,P1012,1,Sábana Sol 140x200,Textil hogar,Sábanas,1,1.0,1.0,7.78,7.78,,,,,7.78,7.78,7.78,EUR,21,5.17,5.17,2.6100000000000003,paypal,Entregado,web,,,O-202400188,OL-0000555,,,,,1,1,Sábana Sol 140x200,7.86,Activo
F000562,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-03-24 01:20:00,2025-03-24 01:20:00,ONLINE,ONLINE,ORDER,O-202400188,O-202400188,OL-0000556,OL-0000556,,,,0,P1072,P1072,1,"Aplique Aurora ""Star""",Iluminación,Apliques,1,1.0,1.0,222.88,222.88,10,10.0,22.29,22.29,200.59,200.59,200.59,EUR,21,136.28,136.28,64.31,paypal,Entregado,web,,,O-202400188,OL-0000556,,,,,1,1,"Aplique Aurora ""Star""",213.45,Activo
F000563,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-03-24 01:20:00,2025-03-24 01:20:00,ONLINE,ONLINE,ORDER,O-202400188,O-202400188,OL-0000557,OL-0000557,,,,0,P1023,P1023,1,"Aplique Élite ""Star""",Iluminación,Apliques,3,3.0,3.0,131.45,131.45,,,,,394.35,394.35,394.35,EUR,21,98.01,294.03000000000003,100.32,paypal,Entregado,web,,,O-202400188,OL-0000557,,,,,1,1,"Aplique Élite ""Star""",142.08,Descatalogado
F000564,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-03-24 01:20:00,2025-03-24 01:20:00,ONLINE,ONLINE,ORDER,O-202400188,O-202400188,OL-0000558,OL-0000558,,,,0,P1057,P1057,1,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,1.0,1.0,122.24,122.24,,,,,"122,24",122.24,122.24,EUR,21,51.93,51.93,70.31,paypal,Entregado,web,,,O-202400188,OL-0000558,,,,,1,1,"Lámparas pie Luna ""Star""",133.29,Descatalogado
F000565,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-03-02 10:45:11,2024-03-02 10:45:11,ONLINE,ONLINE,ORDER,O-202400189,O-202400189,OL-0000559,OL-0000559,,C0035,C0035,1,P1036,P1036,1,Cortina Aurora 90x200,Textil hogar,Cortinas,1,1.0,1.0,"25,42",25.42,20,20.0,5.08,5.08,20,20.0,20.0,EUR,21,18.23,18.23,1.7699999999999996,Bizum,Devuelto Total,web,,,O-202400189,OL-0000559,,,,,1,1,Cortina Aurora 90x200,26.11,Activo
F000566,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-03-02 10:45:11,2024-03-02 10:45:11,ONLINE,ONLINE,ORDER,O-202400189,O-202400189,OL-0000560,OL-0000560,,C0035,C0035,1,P1001,P1001,1,Cuadro Atlas ★,Decoración,Cuadros,1,1.0,1.0,,,15,15.0,4.56,4.56,25.84,25.84,25.84,EUR,21,21.79,21.79,4.050000000000001,Bizum,Devuelto Total,web,,,O-202400189,OL-0000560,,,,,1,1,Cuadro Atlas ★,31.63,Activo
F000567,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-02-19 13:10:35,2024-02-19 13:10:35,ONLINE,ONLINE,ORDER,O-202400190,O-202400190,OL-0000561,OL-0000561,,,,0,P1096,P1096,1,Figura Vintage ★,Decoración,Figuras,1,1.0,1.0,131.91,131.91,5,5.0,6.60,6.6,125.31,125.31,125.31,EUR,21,73.92,73.92,51.39,PayPal,Entregado,marketplace,,,O-202400190,OL-0000561,,,,,1,1,Figura Vintage ★,144.85,Activo
F000568,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-02-19 13:10:35,2024-02-19 13:10:35,ONLINE,ONLINE,ORDER,O-202400190,O-202400190,OL-0000562,OL-0000562,,,,0, P1026,P1026,1,Cuadro Vintage ★,Decoración,Cuadros,1,1.0,1.0,"87,15",87.15,5,5.0,4.36,4.36,82.79,82.79,82.79,EUR,21,33.86,33.86,48.93000000000001,PayPal,Entregado,marketplace,,,O-202400190,OL-0000562,,,,,1,1,Cuadro Vintage ★,86.77,Activo
F000569,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2024-02-19 13:10:35,2024-02-19 13:10:35,ONLINE,ONLINE,ORDER,O-202400190,O-202400190,OL-0000563,OL-0000563,,,,0,p1005,P1005,1,Cuadro Luna ★,Decoración,Cuadros,1,1.0,1.0,€590.38,590.38,25,25.0,147.59,147.59,€442.79,442.79,442.79,EUR,21,98.34,98.34,344.45000000000005,PayPal,Entregado,marketplace,,,O-202400190,OL-0000563,,,,,1,1,Cuadro Luna ★,180.29,Activo
F000570,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-11-02 06:37:21,2025-11-02 06:37:21,ONLINE,ONLINE,ORDER,O-202400191,O-202400191,OL-0000564,OL-0000564,,C0057,C0057,1,P1035,P1035,1,Manta Brisa Set 2 uds,Textil hogar,Mantas,1,1.0,1.0,€207.50,207.5,10,10.0,20.75,20.75,"186,75",186.75,186.75,EUR,21,79.47,79.47,107.28,Bizum,Entregado,app,,,O-202400191,OL-0000564,,,,,1,1,Manta Brisa Set 2 uds,218.12,Activo
F000571,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-11-02 06:37:21,2025-11-02 06:37:21,ONLINE,ONLINE,ORDER,O-202400191,O-202400191,OL-0000565,OL-0000565,,C0057,C0057,1,P1034,P1034,1,Jarrone Atlas ★,Decoración,Jarrones,2,2.0,2.0,297.19,297.19,5,5.0,29.72,29.72,564.66,564.66,564.66,EUR,21,197.13,394.26,170.39999999999998,Bizum,Entregado,app,,,O-202400191,OL-0000565,,,,,1,1,Jarrone Atlas ★,295.57,Activo
F000572,ECOM,lineas_pedido.csv,ONLINE,ONLINE,VENTA,0,2025-11-02 06:37:21,2025-11-02 06:37:21,ONLINE,ONLINE,ORDER,O-202400191,O-202400191,OL-0000566,OL-0000566,,C0057,C0057,1,P1098,P1098,1,Espejo Boreal ★,Decoración,Espejos,1,1.0,1.0,,,,,,,195.32,195.32,195.32,EUR,21,,,,Bizum,Entregado,app,,,O-202400191,OL-0000566,,,,,1,1,Espejo Boreal ★,216.71,Activo
