order_line_id,order_id,product_id,descripcion_producto,categoria,subcategoria,cantidad,precio_unitario,descuento_pct,descuento_importe,importe_linea,iva_pct
OL-0000735,O-202400253,P1097,Sofá Eco 120cm,Muebles,Sofás,1,730.01,,,730.01,21
OL-0000736,O-202400254,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,1,€291.08,10,29.11,261.97,21
OL-0000737,O-202400254,P1025,Figura Nórdico ★,Decoración,Figuras,1,92.56,30,€27.77,"64,79",10
OL-0000738,O-202400254,P1060,Cortina Luna 200x300,Textil hogar,Cortinas,1,52.33,,,52.33,21
OL-0000739,O-202400255,p1070,"Aplique Boreal ""Star""",Iluminación,,1,"295,43",,,295.43,10
OL-0000740,O-202400255,P105Y,Producto desconocido,N/A,,1,452.23,,,452.23,21
OL-0000741,O-202400255,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,375.22,10,37.52,337.70,10
OL-0000742,O-202400256,P1040,Manta Boreal 140x200,Textil hogar,Mantas,1,€29.31,15,4.40,25,21
OL-0000743,O-202400256,p1064,Estantería Minimal 120cm,Muebles,Estanterías,1,460,5,22.98,,21
OL-0000744,O-202400256,P1093,Sofá Atlas XL,Muebles,Sofás,1,426,20,"85,19",340.75,21
OL-0000745,O-202400256,P1097,Sofá Eco 120cm,Muebles,Sofás,1,703.73,,,703.73,21
OL-0000746,O-202400256,P1013,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,3,315.25,15,141.86,803.89,21
OL-0000747,O-202400257,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,1,206.02,25,€51.51,"154,51",21
OL-0000748,O-202400258,P1006,Cortina Élite 200x300,Textil hogar,Cortinas,1,€110.52,30,33.16,77.36,21
OL-0000749,O-202400258,P1098,Espejo Boreal ★,Decoración,Espejos,3,,25,"168,45",505.09,10
OL-0000750,O-202400258,P1087,Jarrone Eco ★,Decoración,Jarrones,2,186.72,30,112.03,261.41,10
OL-0000751,O-202400258,P1072,"Aplique Aurora ""Star""",Iluminación,Apliques,3,"221,55",20,132.93,531.72,10
OL-0000752,O-202400259,P1057,"Lámparas pie Luna ""Star""",Iluminación,,1,"121,40",10,12.14,109.26,21
OL-0000753,O-202400259,P1012,Sábana Sol 140x200,Textil hogar,Sábanas,1,8.09,0,0.00,8.09,21
OL-0000754,O-202400259,P1041,Vela Luna ★,Decoración,Velas,1,"118,81",,,119,10
OL-0000755,O-202400259,P1030,Sofá Vintage XL,Muebles,Sofás,1,1003.71,5,50.19,953.52,21
OL-0000756,O-202400259,P1090,Armario Sol XL,Muebles,Armarios,1,€1093.85,15,164.08,930,21
OL-0000757,O-202400259,P1050,Cama Brisa Compact,Muebles,Camas,1,"189,75",25,47.44,142.31,21
OL-0000758,O-202400260,P1069,Sofá Zen 120cm,Muebles,,1,524.69,0,0.00,524.69,21
OL-0000759,O-202400260,P1042,Espejo Minimal ★,Decoración,Espejos,1,78.66,5,3.93,74.73,10
OL-0000760,O-202400261,P1088,Espejo Élite ★,Decoración,Espejos,1,153.62,20,€30.72,122.90,21
OL-0000761,O-202400261,P1077,"Aplique Atlas ""Star""",Iluminación,Apliques,3,210.32,0,0.00,630.96,21
OL-0000762,O-202400262,P1093,Sofá Atlas XL,Muebles,Sofás,1,447.10,,,"447,10",21
OL-0000763,O-202400262,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,1,185.17,15,27.78,157.39,21
OL-0000764,O-202400262,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,3,218.33,,,655,21
OL-0000765,O-202400262,P1053,"Aplique Nórdico ""Star""",Iluminación,,1,204.40,30,61.32,143.08,10
OL-0000766,O-202400263,P1022,Armario Aurora 120cm,Muebles,Armarios,1,806.36,,,806.36,21
OL-0000767,O-202400263,P1006,Cortina Élite 200x300,Textil hogar,Cortinas,3,104.31,15,46.94,265.99,21
OL-0000768,O-202400264,P1096,Figura Vintage ★,Decoración,Figuras,1,141.58,10,14.16,127.42,10
OL-0000769,O-202400264,P1072,"Aplique Aurora ""Star""",Iluminación,Apliques,1,196.05,30,58.81,137.24,21
OL-0000770,O-202400265,P1010,Cama Sol Compact,Muebles,Camas,1,€812.78,,,812.78,21
OL-0000771,O-202400265,P1059,Armario Minimal 120cm,Muebles,Armarios,1,€736.25,10,73.62,662.63,21
OL-0000772,O-202400265,P1008,"Bombilla Nórdico ""Star""",Iluminación,Bombillas,0,26.31,10,0.00,0.00,21
OL-0000773,O-202400266,SKU-9999,Producto desconocido,,,1,770.53,20,€154.11,616.42,21
OL-0000774,O-202400266,P1076,Cortina Eco 200x300,Textil hogar,Cortinas,2,202.74,25,101.37,"304,11",21
OL-0000775,O-202400266,P1099,Figura Eco ★,Decoración,Figuras,1,€191.26,,,,10
OL-0000776,O-202400267,P1073,Espejo Minimal ★,Decoración,Espejos,1,116.27,20,23.25,93.02,10
OL-0000777,O-202400267,P1050,Cama Brisa Compact,Muebles,Camas,1,195.03,15,29.25,165.78,21
OL-0000778,O-202400267,P1026,Cuadro Vintage ★,Decoración,Cuadros,1,€79.36,25,20,59.52,10
OL-0000779,O-202400267,P1065,Sofá Atlas 3 plazas,Muebles,Sofás,2,1036.51,0,0.00,"2073,02",21
OL-0000780,O-202400268,P1001,Cuadro Atlas ★,Decoración,Cuadros,1,31.39,,,31.39,10
OL-0000781,O-202400268,P1013,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,1,293.92,,,293.92,21
OL-0000782,O-202400269,P1032,Figura Minimal ★,Decoración,Lamparas mesa,2,120.66,30,€72.40,168.92,10
OL-0000783,O-202400269,P1083,"Aplique Aurora ""Star""",Iluminación,,1,€373.52,15,€56.03,317.49,21
OL-0000784,O-202400269,P1088,Espejo Élite ★,Decoración,Espejos,0,136.68,25,€0.00,,21
OL-0000785,O-202400269,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,326.48,110,€359.13,"-32,65",10
OL-0000786,O-202400270,P1078,Estantería Atlas 160cm,Muebles,Estanterías,1,,10,64.56,"581,00",21
OL-0000787,O-202400270,P1096,Figura Vintage ★,Decoración,Figuras,1,149.36,30,44.81,104.55,21
OL-0000788,O-202400270,P1097,Sofá Eco 120cm,Muebles,Sofás,1,791.08,15,€118.66,672.42,21
OL-0000789,O-202400271,P1087,Jarrone Eco ★,Decoración,Jarrones,1,184.68,10,"18,47",166.21,21
OL-0000790,O-202400271,P1088,Espejo Élite ★,Decoración,Espejos,1,"147,47",,,€147.47,21
OL-0000791,O-202400271,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,1,175.85,,,"175,85",21
OL-0000792,O-202400272,P1048,Mesa Minimal 160cm,Muebles,Mesas,1,"438,13",0,0.00,438.13,21
OL-0000793,O-202400272,P1096,Figura Vintage ★,Decoración,Figuras,2,134.56,,,269.12,10
OL-0000794,O-202400272,P1090,Armario Sol XL,Muebles,Armarios,3,"1236,66",10,"371,00",€3338.98,21
OL-0000795,O-202400272,SKU-1019,Vela Aurora ★,Decoración,,3,44.48,15,20.02,,10
OL-0000796,O-202400272,P1008,"Bombilla Nórdico ""Star""",Iluminación,Bombillas,1,27,30,8.06,18.80,10
OL-0000797,O-202400272,P1095,  Espejo Élite 80cm  ,Iluminación,Lámparas pie,1,0.00,20,0.00,0.00,10
OL-0000798,O-202400273,P1075,Cuadro Luna ★,Decoración,Cuadros,1,32.11,0,0.00,32.11,21
OL-0000799,O-202400273,,,N/A,,1,601.02,,,601.02,21
OL-0000800,O-202400273,P1025,Figura Nórdico ★,Decoración,,1,87.31,110,€96.04,-8.73,10
OL-0000801,O-202400273,P1043,Cama Sol 3 plazas,Muebles,Camas,1,€873.84,20,175,699.07,21
OL-0000802,O-202400274,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,1,65.46,-5,-3.27,68.73,21
OL-0000803,O-202400274,P1047,Sofá Atlas 3 plazas,Muebles,Sofás,1,"507,94",15,76.19,431.75,21
OL-0000804,O-202400274,P1093,Sofá Atlas XL,Muebles,Sofás,1,423.47,,,423,21
OL-0000805,O-202400274,P1073,Espejo Minimal ★,Decoración,Espejos,2,€117.35,15,35.20,199.50,10
OL-0000806,O-202400275,P1083,"Aplique Aurora ""Star""",Iluminación,,0,410.42,,,0,10
OL-0000807,O-202400275,P1076,Cortina Eco 200x300,Textil hogar,Cortinas,1,203.36,30,€61.01,142.35,21
OL-0000808,O-202400275,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,2,"70,35",25,35.17,105.53,21
OL-0000809,O-202400276,P1086,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,1,€200.67,,,200.67,10
OL-0000810,O-202400276,P1098,Espejo Boreal ★,Decoración,Espejos,4,202.11,20,161.69,646.75,21
OL-0000811,O-202400276,p1020,Alfombra Zen 200x300,Textil hogar,Alfombras,1,"101,69",10,10.17,91.52,21
OL-0000812,O-202400276,P1090,Armario Sol XL,Muebles,Armarios,1,€1158.65,,,1158.65,21
OL-0000813,O-202400276,P1040,Manta Boreal 140x200,Textil hogar,Mantas,1,31.39,30,9.42,21.97,21
OL-0000814,O-202400277,P1050,Cama Brisa Compact,Muebles,Camas,2,184.78,0,€0.00,"369,56",21
OL-0000815,O-202400278,P1071,"Bombilla Aurora ""Star""",Iluminación,Bombillas,1,130.15,15,€19.52,110.63,21
OL-0000816,O-202400278,p1093,Sofá Atlas XL,Muebles,Sofás,1,€460.80,10,46.08,414.72,21
OL-0000817,O-202400278,P1053,"Aplique Nórdico ""Star""",Iluminación,,3,218.51,5,32.78,622.75,21
OL-0000818,O-202400279,P1088,Espejo Élite ★,Decoración,Espejos,1,144.10,110,158.51,"-14,41",10
OL-0000819,O-202400279,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,-1,"221,25",30,"0,00",-221.25,21
OL-0000820,O-202400280,P1068,"Lámparas mesa Minimal ""Star""",Iluminación,Lámparas mesa,1,46.04,15,6.91,39.13,10
OL-0000821,O-202400280,P1050,Cama Brisa Compact,Muebles,Camas,1,"195,78",15,29.37,166.41,21
OL-0000822,O-202400280,P1043,Cama Sol 3 plazas,Muebles,Camas,1,895.12,15,134.27,760.85,21
OL-0000823,O-202400280,P1034,Jarrone Atlas ★,Decoración,Jarrones,1,301.61,20,"60,32","241,29",10
OL-0000824,O-202400281,P1024,Cojine Vintage ★,Decoración,Cojines,1,"166,21",5,8.31,157.90,10
OL-0000825,O-202400281,P1071,"Bombilla Aurora ""Star""",Iluminación,Bombillas,3,126.77,20,76.06,304.25,10
OL-0000826,O-202400281,P1049,"Lámparas techo Boreal ""Star""",Iluminación,,1,377.97,,,377.97,10
OL-0000827,O-202400282,P1091,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,366.70,,,"366,70",21
OL-0000828,O-202400282,P1065,Sofá Atlas 3 plazas,Muebles,Sofás,1,980.39,0,0,980.39,21
OL-0000829,O-202400283,P1034,Jarrone Atlas ★,Decoración,Jarrones,3,303.84,25,227.88,"683,64",21
OL-0000830,O-202400283,P1086,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,1,"176,48",5,8.82,167.66,21
OL-0000831,O-202400284,P1093,Sofá Atlas XL,Muebles,Sofás,1,464.28,,,464.28,21
OL-0000832,O-202400284,P1051,Alfombra Aurora Set 2 uds,Textil hogar,,1,22.03,,,"22,03",21
OL-0000833,O-202400284,P1085,Sofá Boreal Compact,Muebles,Sofás,1,1199.49,110,1319.44,-119.95,21
OL-0000834,O-202400284,SKU-9999,,,,2,185.25,20,74.10,296.40,21
OL-0000835,O-202400285,P1070,"Aplique Boreal ""Star""",Iluminación,,1,311,,,"311,33",10
OL-0000836,O-202400285,P1075,Cuadro Luna ★,Decoración,Cuadros,1,32.49,,,"32,49",21
OL-0000837,O-202400286,P1096,Figura Vintage ★,Decoración,Figuras,2,133.72,,,€267.44,10
OL-0000838,O-202400286,P1036,Cortina Aurora 90x200,Textil hogar,Cortinas,1,,30,7.47,17.44,21
OL-0000839,O-202400287,p1005,,,,1,1111,30,333.41,€777.96,21
OL-0000840,O-202400287,P1078,Estantería Atlas 160cm,Muebles,Estanterías,4,711.91,,,2847.64,21
OL-0000841,O-202400287,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,1,€303.18,30,90.95,€212.23,10
OL-0000842,O-202400288,P1033,Cojine Sol ★,Decoración,Cojines,1,229.81,30,68.94,160.87,21
OL-0000843,O-202400289,P1091,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,368.31,,,368.31,21
OL-0000844,O-202400289,P1068,"Lámparas mesa Minimal ""Star""",Iluminación,Lámparas mesa,1,46.34,20,"9,27",37.07,10
OL-0000845,O-202400289,P1014,Cuadro Zen ★,Decoración,Cuadros,1,66.09,25,16.52,"49,57",21
OL-0000846,O-202400289,P1055,Cuadro Luna ★,Decoración,Cuadros,2,,20,52.27,209.07,21
OL-0000847,O-202400290,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,1,"66,26",25,"16,57",49.69,21
OL-0000848,O-202400290,P1046,"Aplique Atlas ""Star""",Iluminación,Apliques,2,349,,,698.58,10
OL-0000849,O-202400290,P1038,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,21.84,,,21.84,21
OL-0000850,O-202400290,P1051,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,1,"23,31",20,4.66,18.65,21
OL-0000851,O-202400291,P1047,Sofá Atlas 3 plazas,Muebles,,1,464.21,,,464.21,21
OL-0000852,O-202400291,P1049,"Lámparas techo Boreal ""Star""",Iluminación,Lámparas techo,2,347.17,10,69.43,624.91,21
OL-0000853,O-202400292,P1070,"Aplique Boreal ""Star""",Iluminación,,3,310.77,10,93.23,"839,08",10
OL-0000854,O-202400292,P1080,Espejo Boreal ★,Decoración,Espejos,4,182.63,0,0.00,€730.52,21
OL-0000855,O-202400292,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,"195,66",5,€9.78,€185.88,21
OL-0000856,O-202400293,p1073,Espejo Minimal ★,Decoración,Espejos,1,112.40,,,€112.40,10
OL-0000857,O-202400293,P1045,Sofá Aurora 120cm,Muebles,Sofás,1,173.04,5,8.65,164.39,21
OL-0000858,O-202400293,P1033,Cojine Sol ★,Decoración,Cojines,2,227.81,30,136.69,318.93,21
OL-0000859,O-202400293,P1053,"Aplique Nórdico ""Star""",Iluminación,,1,217.63,15,32.64,184.99,21
OL-0000860,O-202400294,P1096,Figura Vintage ★,Decoración,Figuras,1,"139,25",25,34.81,104.44,21
OL-0000861,O-202400294,P1069,Sofá Zen 120cm,Muebles,,1,528.94,,,528.94,21
OL-0000862,O-202400294,P1008,"Bombilla Nórdico ""Star""",Iluminación,Bombillas,1,"27,47",25,6.87,20.60,10
OL-0000863,O-202400295,P1004,Cama Sol 120cm,decoración,Camas,1,1160.24,20,232.05,"928,19",21
OL-0000864,O-202400295,P1018,Cojine Minimal ★,Decoración,Cojines,1,180.56,110,199,"-18,06",21
OL-0000865,O-202400295,P1097,Sofá Eco 120cm,Muebles,Sofás,1,€780.70,25,195.18,,21
OL-0000866,O-202400295,P1066,Jarrón Brisa 💠,Iluminación,Lámparas pie,2,77.88,-5,€-7.79,"163,55",10
OL-0000867,O-202400296,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,1,21.67,0,0.00,21.67,21
OL-0000868,O-202400296,P1025,Figura Nórdico ★,Decoración,Figuras,1,93.45,30,28.04,65.41,21
OL-0000869,O-202400296,P1090,Armario Sol XL,Muebles,Armarios,2,1092.78,0,0.00,2185.56,21
OL-0000870,O-202400297,P1088,Espejo Élite ★,Decoración,Espejos,1,"152,04",,,152.04,10
OL-0000871,O-202400298,P1035,Manta Brisa Set 2 uds,Textil hogar,Mantas,2,207.18,,,€414.36,21
OL-0000872,O-202400298,P1079,Cuadro Boreal ★,Decoración,Cuadros,1,€166.90,5,8,158.55,10
OL-0000873,O-202400299,P1024,Cojine Vintage ★,Decoración,Cojines,1,181.84,0,0.00,182,21
OL-0000874,O-202400299,P1091,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,"372,70",15,55.90,"316,80",10
OL-0000875,O-202400300,P1076,Cortina Eco 200x300,Textil hogar,Cortinas,3,"223,10",25,"167,32",501.98,21
OL-0000876,O-202400300,P1046,"Aplique Atlas ""Star""",Iluminación,Apliques,1,318.64,,,"318,64",10
OL-0000877,O-202400301,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,2,€138.12,,,276.24,21
OL-0000878,O-202400301,p10X1,,,,1,"151,26",110,€166.39,-15.13,21
OL-0000879,O-202400302,P1003,Espejo Atlas ★,Decoración,Espejos,2,€272.48,,,"544,96",21
OL-0000880,O-202400303,P1014,Cuadro Zen ★,Decoración,Cuadros,1,69.14,,,69.14,10
OL-0000881,O-202400303,P1059,Armario Minimal 120cm,Muebles,Armarios,2,741.84,,,1483.68,21
OL-0000882,O-202400303,P1025,Figura Nórdico ★,Decoración,Figuras,2,"82,81",10,16.56,149,10
OL-0000883,O-202400304,P1043,Cama Sol 3 plazas,Muebles,Camas,1,818.14,15,122.72,695.42,21
OL-0000884,O-202400304,P1064,Estantería Minimal 120cm,Muebles,Estanterías,1,"459,20",15,68.88,390.32,21
OL-0000885,O-202400305,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,3,"199,94",30,179.95,419.87,21
OL-0000886,O-202400305,P1059,Armario Minimal 120cm,Muebles,Armarios,1,780.49,,,780.49,21
OL-0000887,O-202400305,p1059,Armario Minimal 120cm,Muebles,Armarios,1,722.14,10,72.21,649.93,21
OL-0000888,O-202400305,P1060,Cortina Luna 200x300,Textil hogar,Cortinas,2,55.00,20,€22.00,88,21
OL-0000889,O-202400306,P1026,Cuadro Vintage ★,Decoración,Cuadros,1,€90.19,10,€9.02,81,21
OL-0000890,O-202400306,P1039,Cuadro Nórdico ★,Decoración,Cuadros,0,"227,95",,,0,21
OL-0000891,O-202400306,SKU-1019,Vela Aurora ★,Decoración,Velas,2,"49,52",,,99.04,21
OL-0000892,O-202400307,P1027,Sábana Nórdico 140x200,Textil hogar,Sábanas,1,109.14,5,€5.46,103.68,21
OL-0000893,O-202400307,P101Z,,,,1,862.19,,,862,21
OL-0000894,O-202400307,p1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,75.05,25,18.76,56.29,10
OL-0000895,O-202400308,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,1,€288.23,30,86.47,"201,76",10
OL-0000896,O-202400309,P1054,Figura Minimal ★,Decoración,,1,"102,54",,,102.54,21
OL-0000897,O-202400309,P1038,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,2,22.49,,,44.98,10
OL-0000898,O-202400310,P1036,Cortina Aurora 90x200,Textil hogar,Cortinas,3,"27,39",0,€0.00,91.69,21
OL-0000899,O-202400310,p1077,"Aplique Atlas ""Star""",Iluminación,Apliques,4,219.87,20,175.90,703.58,10
OL-0000900,O-202400311,P1077,"Aplique Atlas ""Star""",Iluminación,Apliques,1,194.67,25,48.67,"146,00",10
OL-0000901,O-202400311,P1060,Cortina Luna 200x300,Textil hogar,Cortinas,1,"51,52",,,51.52,21
OL-0000902,O-202400311,P1080,Espejo Boreal ★,Decoración,Espejos,0,192.25,25,"0,00",0.00,10
OL-0000903,O-202400311,P1044,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,54.93,,,54.93,21
OL-0000904,O-202400312,P1063,Armario Brisa 160cm,Muebles,Armarios,2,407.24,15,122,692.31,21
OL-0000905,O-202400312,P1080,Espejo Boreal ★,Decoración,Espejos,2,203.66,0,"0,00",407.32,10
OL-0000906,O-202400313,P1079,Cuadro Boreal ★,Decoración,Cuadros,1,165.92,,,"165,51",21
OL-0000907,O-202400313,P1031,Cama Nórdico 3 plazas,Muebles,Camas,3,1156.35,15,€520.36,€2948.69,21
OL-0000908,O-202400313,P1090,Armario Sol XL,Muebles,Armarios,1,1180.78,,,€1180.78,21
OL-0000909,O-202400314,P1050,Cama Brisa Compact,Muebles,Camas,1,177,,,177.22,21
OL-0000910,O-202400314,P1008,"Bombilla Nórdico ""Star""",Iluminación,Bombillas,1,26.33,,,26.33,10
OL-0000911,O-202400314,P1030,Sofá Vintage XL,Muebles,Sofás,1,€1013.00,15,151.95,861.05,21
OL-0000912,O-202400315,P1052,Cama Vintage 3 plazas,Muebles,Camas,1,€710.05,0,0.00,710.05,21
OL-0000913,O-202400315,P1012,Sábana Sol 140x200,Textil hogar,Sábanas,1,7.77,-5,-0.39,€8.16,21
OL-0000914,O-202400315, P1064,Estantería Minimal 120cm,Muebles,Estanterías,1,,0,0.00,459.40,21
OL-0000915,O-202400315,P1038,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,22.59,5,1.13,21.46,10
OL-0000916,O-202400316, P1065,Sofá Atlas 3 plazas,Muebles,Sofás,1,1107.42,,,1107.42,21
OL-0000917,O-202400316,P1034,Jarrone Atlas ★,Decoración,Jarrones,2,€310.19,0,0.00,620.38,10
OL-0000918,O-202400316,P1099,Figura Eco ★,Decoración,Figuras,1,€183.13,20,€36.63,146.50,10
OL-0000919,O-202400316,P1033,Cojine Sol ★,Decoración,Cojines,1,231.44,,,€231.44,10
OL-0000920,O-202400316,p1041,Vela Luna ★,Decoración,Velas,1,122.51,,,122.51,21
OL-0000921,O-202400317,P1007,Figura Boreal ★,Decoración,Figuras,1,233.92,,,233.92,10
OL-0000922,O-202400318,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,,,,360.94,10
OL-0000923,O-202400318,P1082,Vela Vintage ★,Decoración,Velas,1,"218,44",0,0.00,218.44,10
OL-0000924,O-202400318,P1049,"Lámparas techo Boreal ""Star""",Iluminación,Lámparas techo,1,363.75,25,90.94,272.81,10
OL-0000925,O-202400319,P1003,Espejo Atlas ★,Decoración,Espejos,1,"270,16",,,€270.16,21
OL-0000926,O-202400319,P1038,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,"20,40",25,"5,10",15.30,21
OL-0000927,O-202400320,p1004,Cama Sol 120cm,decoración,Camas,1,€1111.69,25,277.92,833.77,21
OL-0000928,O-202400320,P1043,Cama Sol 3 plazas,Muebles,Camas,1,901.71,,,"901,71",21
OL-0000929,O-202400320,SKU-1019,Vela Aurora ★,Decoración,Velas,1,45.51,25,11.38,€34.13,10
OL-0000930,O-202400320,P1037,"Bombilla Boreal ""Star""",Iluminación,Bombillas,1,€52.80,20,10.56,42.24,10
OL-0000931,O-202400321, P1078,Estantería Atlas 160cm,Muebles,Estanterías,4,711.76,5,"142,35",€2704.69,21
OL-0000932,O-202400321,P1058,Manta Nórdico 140x200,Textil hogar,Mantas,1,68,,,68,21
OL-0000933,O-202400322,P1003,Espejo Atlas ★,Decoración,Espejos,1,242.67,,,242.67,21
OL-0000934,O-202400322,,,,,0,282.69,5,0.00,,21
OL-0000935,O-202400323,,Producto desconocido,N/A,,1,"845,48",,,845.13,21
OL-0000936,O-202400323,P1035,Manta Brisa Set 2 uds,Textil hogar,Mantas,1,"202,66",,,202.66,21
OL-0000937,O-202400323,P1088,Espejo Élite ★,Decoración,Espejos,2,,,,288.60,10
OL-0000938,O-202400324,P1042,Espejo Minimal ★,Decoración,Espejos,1,"76,73",,,76.73,10
OL-0000939,O-202400324,P1066,Jarrón Brisa 💠,Iluminación,Lámparas pie,1,87.15,30,26.14,61.01,21
OL-0000940,O-202400324,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,€193.25,,,193.25,21
OL-0000941,O-202400325,P1049,"Lámparas techo Boreal ""Star""",Iluminación,Lámparas techo,1,€368.22,,,368.22,10
OL-0000942,O-202400326,P1050,Cama Brisa Compact,Muebles,Camas,1,199.28,,,199.28,21
OL-0000943,O-202400326,p1005,Producto desconocido,,,1,404.38,25,"101,09",303.29,21
OL-0000944,O-202400327,P1030,Sofá Vintage XL,Muebles,Sofás,1,941.80,5,47,€894.71,21
OL-0000945,O-202400327,P1075,Cuadro Luna ★,Decoración,Cuadros,1,29.59,,,"29,59",21
OL-0000946,O-202400327,P1044,"Bombilla Eco ""Star""",Iluminación,Bombillas,2,51.17,10,10.23,"92,11",21
OL-0000947,O-202400327,P1064,Estantería Minimal 120cm,Muebles,Estanterías,0,€452.49,5,0.00,0.00,21
OL-0000948,O-202400327,P1036,Cortina Aurora 90x200,Textil hogar,Cortinas,2,26.77,5,2.68,50.86,21
OL-0000949,O-202400328,P1022,Armario Aurora 120cm,Muebles,Armarios,3,839.64,10,251.89,2267.03,21
OL-0000950,O-202400328,P1007,Figura Boreal ★,Decoración,Figuras,0,,110,"0,00",0.00,21
OL-0000951,O-202400328,P1049,"Lámparas techo Boreal ""Star""",Iluminación,,1,341.79,,,€341.79,10
OL-0000952,O-202400328,P1053,"Aplique Nórdico ""Star""",Iluminación,,2,"227,96",5,22.80,433.12,10
OL-0000953,O-202400329,P1018,Cojine Minimal ★,Decoración,Cojines,2,175.96,10,35.19,316.73,10
OL-0000954,O-202400330,P1040,Manta Boreal 140x200,Textil hogar,Mantas,1,30.11,10,3.01,27.10,21
OL-0000955,O-202400330,P1001,Cuadro Atlas ★,Decoración,Cuadros,1,"32,61",25,"8,15",24.46,21
OL-0000956,O-202400331,P1069,Sofá Zen 120cm,Muebles,Sofás,1,478,,,477.62,21
OL-0000957,O-202400332,P1075,Cuadro Luna ★,Decoración,Cuadros,2,"32,28",,,64.56,21
OL-0000958,O-202400332,P1080,Espejo Boreal ★,Decoración,Espejos,1,210.17,0,0.00,210,21
OL-0000959,O-202400332,P1082,Vela Vintage ★,Decoración,Velas,3,"212,29",5,31.84,605.03,10
OL-0000960,O-202400333,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,2,289.40,30,173.64,405.16,21
OL-0000961,O-202400333,P1021,"Bombilla Brisa ""Star""",Iluminación,Bombillas,2,313.07,,,626.14,21
OL-0000962,O-202400334,P1082,Vela Vintage ★,Decoración,Velas,3,213.75,20,128.25,513.00,21
OL-0000963,O-202400334,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,83.08,,,83.08,10
OL-0000964,O-202400334,P1092,Armario Sol Compact,Muebles,,1,540.30,20,108.06,,21
OL-0000965,O-202400335,P1085,Sofá Boreal Compact,Muebles,Sofás,1,1127.29,0,0.00,1127.29,21
